clean_text,label,Unnamed: 2
[討論] 民進黨李宇翔議員要不要跳去其他黨？://../.://../.李宇翔議員都已經看見民進黨的真面目了還有辦法繼續待下去嗎？死者的母親在哭喊官官相護都沒人看見？民進黨真的完全赤匪化--,2,
[討論] 民眾黨死性不改 多怕阿川？（我知道 網軍草 又要靠背狂噓了）民眾堂是有多怕阿川://../.藍白是在怕什麼？非要扭曲事情厚顏又無恥民眾黨就是一群垃圾法盲、文盲、理盲無一不缺://../653.--,3,
: [黑特] 「台灣要有新本土政黨」！苗博雅：兩個苗講的很有道理。應該很多人支持民進黨主要還是以國家立場/外交政策為主，藍/白實在投不下去。不然民進黨的廢死立場、能源政策、用人、以及長久執政下來的內政陳疴早就該下台反省了，這也就是之前民進黨地方首長大輸，這次連立法院也輸掉的原因，並不是論述不佳或前朝黨國毒瘤。現在的時力其實很有機會，國家外交立場被叫小綠無妨，但內政不一樣的地方就要堅定的表達出來，該反對就反對，不要有顧忌，這是明顯的市場區隔，選民都會看。※ 引述《 (再過九年就是法定老人)》之銘言: 「台灣要有新本土政黨」！苗博雅：兩個正常的給人民選，才能淘汰國民黨: 苗大議員: 你要不要去查政大選研中心資料庫: 民進黨從民國76年創黨至今: 從基層到中央層級選舉: 最低幾乎都是35-40%得票率跑，除了1996年總統大選外: 民進黨的基層是長期屎忠的啦: 不必你擔心啦！: 永遠的40%: 他們對民進黨再不滿，最多就是不投票，很少投給國民黨: 反觀另一黨的選民，或是拎北這種會思考的獨立派選民: 但至少不會屎忠支持一個政黨！: 只會永遠對執政黨不滿而已: 看誰不爽: 就把誰拉下台！: 才不會被政黨給 情 緒 勒 索 ( 支持台獨、反中共= 一定只能支持民進黨啦！): 國內要一直政黨輪替只能靠我們這種選民！: ※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※: ※ 發文 內文請滿40字 ※: ------以上看完可使用 + 刪除----------      2105--,0,
[黑特] 洪申翰認為最重要的是全面杜絕打假卡勞動部死人因為勞動部職場霸凌他檢討過後決定最重要的事情就是全面杜絕打假卡太棒了全台灣的勞檢人員加油--,0,
[討論] 王義川遞補上立委 他做到這事我請100份雞王義川嘴砲還是認真我不知道我只知道他講的交通三箭單雙線道取消兩段左轉 （三線再說）取消垃圾區間測速拔掉莫名奇妙的科技執法他選前講的這三件事情只要成功推動一件！我在永和發100份雞排說是政黑版友 加碼旁邊手搖一杯隨意點幹 我就看你會不會推動靜候佳音嘴砲仔蓋章-----      -9180.--快樂肥宅王一人份://./6://./9://./05://./3://./--,2,
[討論] 要一個月合法的花掉十億預算剛看完西虹市首富主角王多魚需要在一個月內合法的花掉10億才能繼承300億的遺產主角看到好友介紹的同學 大聰明直接任命他負責花錢投資我怎麼突然有種即視感是我的錯覺嗎？--,0,
[討論] 民進黨變得越來越像中共..沒人憤怒？民進黨變得越來越像中共操控媒體迫害異己洗腦群眾粉飾太平破壞法治腐爛司法各種關說雙標民進黨變得越來越像噁爛的中共為什麼沒有人憤怒？--,2,
[討論] 真的要翻頁了...棒球保底亞軍！不想這樣講但週末兩天 全民的話題只有一個 棒球和日本二連戰 保底亞軍雖然少了大聯盟 但我們本土陣容也不齊全的情況下能這樣真的是奇蹟任何政治話題都不可能蓋過去除非阿北又有大事--,0,
[討論] 藍畜有種再反美啊藍畜就是噁心，整天反美親中也不看看是美國幫台灣比較多還是中國現在12強冠軍賽還不是靠美國爸爸的幫忙台灣終於打進冠軍戰了藍畜再反美看看，垃圾--,1,
: [討論] 小草一堆狗屎大學畢業跟人戰學歷※ 引述《123 (皇帝熊)》之銘言：: 媽的: 之前人肉幾個小草都糞大學畢業在跑外送當保全: 什麼南華、中華、興國三小 連在哪都不知道: 好意思跟人戰學歷喔==: 有唸跟沒唸差不多 不如高中畢業早點去當兵: 反正最後還是跑外送當保全還真的不是戰學歷的問題!://./各位自己去看陳菊的學歷，大學一樣沒有畢業，連碩士班也是去補一個在職班。雖然網路上一堆罵她在高雄巿長那些狗屁倒灶的事，但是從來沒有人去嘴她的學歷。主要是她很早就投入民主運動了，本身又是長期投入社運人權工作。所以當年他在陳水扁任內接任勞委會主委時，還真沒有人去嘴她的學歷。因為她就是長期在關注勞權的人?但是洪申翰呢?一堆人只知道他只是早期投注在心力，都在環境保護工作。://./71那他何時有和勞團站在一起過?以這次事件來看!他早早就發現了這個問題，但是他還是趨於派系和權力，沒有和基層公務員站在一起，也沒有在適時立法，保護吹哨者。://..///122365/8379213當你是只會趨附於派系的權力時，你說你在主管全國勞權的勞動部，會為基本的勞權發聲?鬼才信你!當大家不相信你能否勝任這個職位時，你的學經歷一定是被擺在最前面讓人家檢視的。結果原拿小草的學歷做比較?真不知道你是不反串?小草的能力就是只能養活自己，有盈餘再捐捐民眾黨就夠了，不用負起更大的責任，和學歷本來就沒有多大的關係。結果你把洪申翰將負的責任和小草比?只能說你根本搞不懂『能力越大、責任越大』這種事。而只能說，原只想幫洪申翰開脫學歷這件事。小草一個月可能領基本工資，但是你一個部長的薪水和特別費，及可運用的資源是上億的，你何時表現過你自己的能力，讓大家覺得你當這個部長，是讓大家可期待的?當你沒有讓大家可期待的，就如前面講的，大家只能從學經歷來判斷你這個人了。然後呢?大家看看這個!://./1--,3,
[討論]  原以為美中，結果是台日終須一戰藍白別看到標題急著出來酸啊我是說棒球話說並不虧是台日友好連棒球都要一起晉級看來免不了有一場腥風血雨的日本料理吃到爆了啊 哈哈政黑點：說好的美中 結果是台日終須一戰 戰場在日本！！！--,0,
[黑特] 劉玥也是北大畢業的女優啊不知道為啥反民進黨網軍為啥要一直攻擊劉玥也是北大畢業的啊去美國拍因為學歷而提升知名度學歷本就是用來過水提升身價的東西難道叫床會比較好聽嗎？品牌價值是吧？--,0,
"[黑特] 勞動部真的要好好檢討,避免再有員工犧牲對!一個年輕人最後走上絕路鄭弘儀大哥在節目說，看了非常不捨://../?=7359&=10他知道這年輕人最後已經是絕望了每天五點上班，八點下班我也很納悶為什麼謝宜榮這些上級要耍官威對待下屬你們目的不是把事情做好嗎那這位年輕人能力極強，不就是可以幫你們把事情做好嗎所以又何苦刁難這些能力好的年輕人?勞動部真的要友善職場避免再有能力強的人犧牲了每一個犧牲的人都是優秀人才主管都應該像蔡康永這樣睿智理性就不會有職場霸凌了!!!--",0,
[討論] 原來洪申翰是台灣比爾蓋茲！如題剛剛看到政黑文嚇到用比爾蓋茲來護航洪申翰！最近有些文章我真的已經看不懂是不是反串了太兇殘了原來洪申翰那麼棒喔跟比爾蓋茲一樣都沒讀完大學！太神啦--,0,
[黑特] 賴導什麼時後才要羈押許銘春啊？不然這咖後面有大菊根本沒有在怕的甚至還一直想要選高雄現在唯一的一招就是直接抓去關不然我看2026連台南都要沒了--,2,
[討論] 小草大學畢業支持貪污犯？因為某個大學肆業的立委當上了勞動部長一堆大學學歷的小草跑出來戰學歷了可是啊到底為什麼？大學學歷的小草都看不太懂法院的判決書還要一直支持被羈押或者已判決的貪污犯甚至連國會擴權法案哪裡違憲都一問三不知然後看著貪污犯組織放出來的短影音來斷章取義每個都義正嚴辭的訴說著不公平卻可以容忍罪犯繼續擔任立法委員這到底為什麼呢？他們是真的看不懂繁體中文字？還是？--,3,
[討論] 所以憨川晚上會去哪慶祝？靠著壓榨基層霸凌到自殺再把高中生畢業，大學唸大氣科學沒畢業的咖當部長才能上來當立委再說1次，靠逼死人才當立委整個民進黨都在恭喜這是為什麼呢？接下會送花嗎？晚上民進黨和偷拍王會去哪開趴慶祝呢？--良心、聰明跟支持民進黨只能三選二如果你有良心又支持民進黨，那你就不聰明如果你聰明又支持民進黨，那你就沒良心如果你有良心又聰明，那你就不會支持民進黨--,2,
[討論] 王立委要怎麼質詢洪部長阿？王膝知平民高升立法委員真的是夭壽厲害大家都知道洪部長前幾天自爆說他早就知道勞動部裡面有問題然後就沒有然後了大家都知道膝知委員正義感爆掉其幾天才因為昌委員處理過程被騙氣的半死遇到這種不處理的是不是應該氣爆要中風了膝知應該要怎麼對付洪部長？大家怎麼看--,0,
[討論] 林飛帆吃案退選 洪申翰吃案升官？林九萬 性騷吃案 -->  退選立委反觀洪申翰才剛自爆 早知此事間接導致勞動部員工上吊死亡-->  馬上升官勞動部長為什麼洪姓高中生這麼強連非凡公子都沒這麼爽耶在這裡宣布史上最強高中生吳崢大法官得讓腎了！洪姓高中生才是我心目中 史上最強高中生--,0,
[討論] 大家怎麼看洪申翰接勞動部長這操作昨晚政壇震撼彈勞動部長由現任不分區立委 洪申翰接任綠營支持者當中 有人看好 有人看壞認為洪申翰有資格勝任勞動部長而且年輕有活力 有經驗有人則認為 洪申翰未必適任勞動部長勞動部底下官員 也未必聽新部長的話管不管得動屬下恐成為洪部長的新難題大家怎麼看賴清德的這個操作？--,0,
": [轉錄] 洪申翰-克服難關往前走※ 引述《 (五更腸旺)》之銘言：: ://..///195/?=: 謝謝行政院的邀請，而我心裡也明白，這份邀請的背後，是沈重的期待。因為於內、於外，: 這個當下，都是勞動部非常艱困的時刻。: 除了必須重拾社會對勞動部作為全國勞動主管機關的信任，更需要重新凝聚部內同仁這段時: 間低落的士氣。而這也是一體兩面的事。: 我很清楚，這會是一個挑戰非常非常大，也不能失敗的任務。但既然接下了，我就會全力以: 赴。: 我只有兩天的時間，從立委的工作轉換身份，然後接下來，就要用新的身份，來承擔必須作: 出改變的責任。: 請不用對我說恭喜。我們需要的是一起解決問題，一起克服難關，一點一點往前走。: ------: 直升機接人速度又快又猛讓人壓力山大: 申翰任重道遠接下大任承擔風雨，會在未來工作進行改革與變動: 請與申翰同行,一起努力，勞工朋友值得更美好的職場環境，更美好的明天洪算是有點自知之明，知道他接一定會被釘得滿頭包。本身不是爭議型人物，但歷練跟經驗都不足以勝任。讓他出線的只有信賴保證。但他還是接了。青鳥說這是屎缺，但再屎還是部長。今天換去問任何一個人，他們也是馬上說好。位子先佔好再說。只是洪懂得要低調，尤其是他接是因為上一位出包，下一位要收拾殘局。其實這也不是賴首次遇到這種事了，當年為了卡管案，連連耗損三個教育部長，賴也沒在怕的。換洪上去，也只是因為無人可用，讓他上去過個水，看能不能扛得住壓力，吸吸砲火而已。不行就再換。搞不好下次就換王義川當勞部部部長。所以洪才打臉吳崢說，不要向他恭喜。他能空降也不是什麼體面的事。幫黨擋槍擋子彈而已。他不接也是換別人接，與其便宜別人，到不如自己先上。--",0,
"[討論] 林淑芬算不算消費霸凌案?雖然黨有規範在野黨不要消費霸凌案,但沒有規範執政黨,所以林淑芬這樣一直講算不算消費霸凌案※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除--------",0,
